valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,code_postal,type_local,total_surface_lots
533250.0,44.0,3.0,75010.0,Appartement,46.28
382500.0,36.0,2.0,75018.0,Appartement,37.54
470000.0,40.0,3.0,75020.0,Appartement,41.02
398000.0,45.0,2.0,75018.0,Appartement,45.51
550000.0,47.0,2.0,75002.0,Appartement,49.39
447700.0,46.0,2.0,75019.0,Appartement,45.5
1135000.0,105.0,4.0,75018.0,Appartement,105.14
315000.0,24.0,2.0,75019.0,Appartement,0.0
315000.0,35.0,3.0,75019.0,Appartement,37.96
357800.0,55.0,2.0,75018.0,Appartement,26.96
399000.0,37.0,2.0,75018.0,Appartement,36.14
727500.0,64.0,3.0,75018.0,Appartement,67.8
300000.0,29.0,1.0,75017.0,Appartement,28.58
315000.0,30.0,2.0,75018.0,Appartement,40.01
800000.0,60.0,2.0,75017.0,Appartement,60.22
325000.0,40.0,2.0,75020.0,Appartement,41.42
1000000.0,67.0,2.0,75003.0,Appartement,7.58
355000.0,39.0,2.0,75018.0,Appartement,39.74
509000.0,55.0,3.0,75010.0,Appartement,51.11
315000.0,28.0,1.0,75008.0,Appartement,17.9
244450.0,23.0,2.0,75017.0,Appartement,23.5
810000.0,14.0,0.0,75019.0,Local industriel. commercial ou assimilé,0.0
810000.0,72.0,4.0,75019.0,Appartement,0.0
420000.0,62.0,3.0,75019.0,Appartement,58.2
190000.0,22.0,1.0,75002.0,Appartement,19.02
350000.0,64.0,0.0,75018.0,Local industriel. commercial ou assimilé,91.77
1130000.0,106.0,5.0,75018.0,Appartement,108.23
553320.0,36.0,3.0,75010.0,Appartement,42.04
553320.0,12.0,1.0,75010.0,Appartement,0.0
487000.0,44.0,3.0,75017.0,Appartement,0.0
480000.0,45.0,2.0,75019.0,Appartement,45.51
430080.0,33.0,2.0,75008.0,Appartement,33.38
375000.0,45.0,2.0,75019.0,Appartement,44.32
215000.0,42.0,2.0,75019.0,Appartement,39.76
537000.0,76.0,2.0,75017.0,Appartement,0.0
235000.0,44.0,2.0,75018.0,Appartement,45.71
385000.0,39.0,2.0,75020.0,Appartement,40.1
500000.0,68.0,0.0,75018.0,Local industriel. commercial ou assimilé,0.0
297000.0,30.0,2.0,75019.0,Appartement,30.1
343240.0,40.0,2.0,75018.0,Appartement,40.75
263000.0,16.0,1.0,75017.0,Appartement,26.7
811600.0,70.0,3.0,75008.0,Appartement,59.01
815000.0,78.0,4.0,75017.0,Appartement,79.46
287000.0,28.0,2.0,75018.0,Appartement,31.7
335000.0,18.0,1.0,75018.0,Appartement,20.42
335000.0,18.0,1.0,75018.0,Appartement,19.5
830000.0,80.0,3.0,75018.0,Appartement,82.35
1100000.0,35.0,2.0,75018.0,Appartement,183.41
1100000.0,75.0,0.0,75018.0,Local industriel. commercial ou assimilé,183.41
215000.0,23.0,1.0,75018.0,Appartement,22.4
498000.0,60.0,3.0,75020.0,Appartement,57.99
413000.0,32.0,3.0,75003.0,Appartement,31.48
786000.0,69.0,3.0,75020.0,Appartement,0.0
786000.0,70.0,3.0,75020.0,Appartement,69.01
419033.0,23.0,1.0,75002.0,Appartement,23.69
910700.0,59.0,3.0,75018.0,Appartement,72.09
1096000.0,85.0,4.0,75009.0,Appartement,82.14
450000.0,38.0,1.0,75008.0,Appartement,38.63
595000.0,77.0,3.0,75020.0,Appartement,75.41
790000.0,102.0,5.0,75009.0,Appartement,0.0
740000.0,81.0,4.0,75018.0,Appartement,80.86
508500.0,60.0,0.0,75018.0,Local industriel. commercial ou assimilé,0.0
508500.0,60.0,0.0,75018.0,Local industriel. commercial ou assimilé,60.11
508500.0,60.0,0.0,75018.0,Local industriel. commercial ou assimilé,0.0
363000.0,36.0,2.0,75018.0,Appartement,38.84
330000.0,41.0,2.0,75018.0,Appartement,38.28
620000.0,52.0,3.0,75018.0,Appartement,54.17
444400.0,28.0,2.0,75018.0,Appartement,0.0
444400.0,15.0,1.0,75018.0,Appartement,44.03
279150.0,35.0,2.0,75019.0,Appartement,29.51
1025000.0,98.0,4.0,75010.0,Appartement,0.0
175000.0,9.0,1.0,75019.0,Appartement,11.44
410000.0,50.0,2.0,75003.0,Appartement,33.53
525000.0,55.0,3.0,75019.0,Appartement,0.0
404900.0,47.0,3.0,75018.0,Appartement,45.92
1070000.0,87.0,3.0,75009.0,Appartement,87.95
795161.0,60.0,2.0,75002.0,Appartement,56.43
552000.0,66.0,3.0,75020.0,Appartement,66.7
739785.0,63.0,3.0,75009.0,Appartement,0.0
607000.0,50.0,3.0,75002.0,Appartement,59.89
686000.0,71.0,3.0,75020.0,Appartement,71.48
235000.0,38.0,2.0,75003.0,Appartement,20.05
804700.0,70.0,3.0,75002.0,Appartement,73.65
233000.0,32.0,1.0,75019.0,Appartement,32.2
515000.0,41.0,2.0,75020.0,Appartement,43.03
250000.0,34.0,2.0,75018.0,Appartement,32.95
250000.0,46.0,2.0,75018.0,Appartement,0.0
398800.0,41.0,2.0,75017.0,Appartement,0.0
299350.0,25.0,1.0,75020.0,Appartement,25.0
295000.0,32.0,2.0,75018.0,Appartement,30.16
140000.0,10.0,1.0,75010.0,Appartement,11.04
580000.0,31.0,2.0,75009.0,Appartement,0.0
580000.0,15.0,1.0,75009.0,Appartement,0.0
532600.0,45.0,3.0,75017.0,Appartement,44.76
1024400.0,84.0,4.0,75018.0,Appartement,86.72
380000.0,27.0,1.0,75019.0,Appartement,37.99
543200.0,50.0,2.0,75017.0,Appartement,0.0
185000.0,23.0,2.0,75017.0,Appartement,22.93
950000.0,92.0,4.0,75009.0,Appartement,90.69
252000.0,25.0,1.0,75010.0,Appartement,24.4
167300.0,15.0,1.0,75010.0,Appartement,14.49
139000.0,13.0,1.0,75010.0,Appartement,13.2
260000.0,27.0,2.0,75010.0,Appartement,27.37
366500.0,34.0,3.0,75010.0,Appartement,39.51
214000.0,23.0,1.0,75001.0,Appartement,22.83
339500.0,29.0,1.0,75001.0,Appartement,24.55
990000.0,104.0,4.0,75017.0,Appartement,109.56
522500.0,56.0,3.0,75018.0,Appartement,53.7
318000.0,28.0,2.0,75010.0,Appartement,28.61
384000.0,30.0,1.0,75003.0,Appartement,30.77
288400.0,28.0,1.0,75020.0,Appartement,27.38
384000.0,36.0,2.0,75018.0,Appartement,31.6
850000.0,119.0,4.0,75020.0,Appartement,114.86
410000.0,39.0,2.0,75018.0,Appartement,39.55
859465.0,69.0,3.0,75002.0,Appartement,68.4
185000.0,20.0,1.0,75017.0,Appartement,16.71
473000.0,56.0,2.0,75018.0,Appartement,55.34
285000.0,32.0,1.0,75019.0,Appartement,32.14
153000.0,8.0,1.0,75010.0,Appartement,0.0
378576.0,45.0,2.0,75020.0,Appartement,41.95
785000.0,50.0,0.0,75009.0,Local industriel. commercial ou assimilé,102.92
250000.0,32.0,1.0,75018.0,Appartement,24.04
240000.0,21.0,1.0,75017.0,Appartement,21.05
339000.0,42.0,2.0,75020.0,Appartement,36.05
387775.0,36.0,3.0,75018.0,Appartement,39.52
820300.0,73.0,4.0,75010.0,Appartement,74.36
605000.0,56.0,2.0,75003.0,Appartement,50.2
166500.0,40.0,3.0,75018.0,Appartement,0.0
274075.0,25.0,2.0,75018.0,Appartement,0.0
140000.0,19.0,1.0,75010.0,Appartement,19.13
950000.0,92.0,4.0,75019.0,Appartement,85.74
512372.0,44.0,3.0,75018.0,Appartement,44.72
425000.0,46.0,3.0,75018.0,Appartement,48.21
287400.0,28.0,2.0,75018.0,Appartement,0.0
223950.0,25.0,1.0,75018.0,Appartement,24.36
774722.0,55.0,3.0,75009.0,Appartement,58.01
360000.0,30.0,2.0,75010.0,Appartement,0.0
1095000.0,90.0,4.0,75008.0,Appartement,87.04
229000.0,20.0,2.0,75018.0,Appartement,20.21
327000.0,33.0,2.0,75018.0,Appartement,34.54
372300.0,37.0,2.0,75018.0,Appartement,35.51
441600.0,42.0,2.0,75017.0,Appartement,0.0
667500.0,49.0,2.0,75017.0,Appartement,0.0
439000.0,45.0,2.0,75009.0,Appartement,35.67
744000.0,80.0,2.0,75009.0,Appartement,72.71
450000.0,41.0,3.0,75002.0,Appartement,40.99
555000.0,46.0,0.0,75009.0,Local industriel. commercial ou assimilé,0.0
260000.0,17.0,1.0,75010.0,Appartement,21.75
280000.0,28.0,2.0,75018.0,Appartement,30.81
450000.0,33.0,1.0,75002.0,Appartement,32.13
230000.0,24.0,0.0,75010.0,Local industriel. commercial ou assimilé,18.48
350000.0,55.0,0.0,75020.0,Local industriel. commercial ou assimilé,52.32
726055.0,45.0,2.0,75008.0,Appartement,45.17
324428.0,33.0,2.0,75020.0,Appartement,32.49
155000.0,19.0,1.0,75018.0,Appartement,17.4
562610.0,63.0,3.0,75020.0,Appartement,65.08
593000.0,64.0,3.0,75018.0,Appartement,65.43
1040000.0,95.0,4.0,75009.0,Appartement,98.37
257250.0,28.0,2.0,75018.0,Appartement,31.29
190000.0,16.0,1.0,75018.0,Appartement,27.77
190000.0,59.0,0.0,75018.0,Local industriel. commercial ou assimilé,27.77
337000.0,33.0,2.0,75017.0,Appartement,32.79
266246.0,24.0,1.0,75017.0,Appartement,21.09
990000.0,30.0,0.0,75017.0,Local industriel. commercial ou assimilé,90.06
990000.0,31.0,1.0,75017.0,Appartement,90.06
155000.0,15.0,1.0,75018.0,Appartement,15.25
132000.0,13.0,1.0,75017.0,Appartement,0.0
1140000.0,90.0,4.0,75018.0,Appartement,208.26
544970.0,45.0,2.0,75004.0,Appartement,45.51
340000.0,37.0,2.0,75019.0,Appartement,36.81
564030.0,50.0,2.0,75009.0,Appartement,51.55
385000.0,28.0,1.0,75020.0,Appartement,35.56
265000.0,34.0,2.0,75018.0,Appartement,29.26
340000.0,41.0,2.0,75019.0,Appartement,41.53
482000.0,58.0,2.0,75010.0,Appartement,37.6
372500.0,36.0,1.0,75009.0,Appartement,34.41
536800.0,20.0,2.0,75010.0,Appartement,0.0
536800.0,19.0,2.0,75010.0,Appartement,49.55
333300.0,30.0,2.0,75017.0,Appartement,30.04
538500.0,40.0,2.0,75004.0,Appartement,35.92
680000.0,100.0,0.0,75010.0,Local industriel. commercial ou assimilé,97.56
300000.0,30.0,2.0,75018.0,Appartement,33.69
163800.0,16.0,1.0,75010.0,Appartement,14.92
163800.0,16.0,1.0,75010.0,Appartement,0.0
206000.0,20.0,1.0,75019.0,Appartement,0.0
1100000.0,100.0,4.0,75010.0,Appartement,106.57
375000.0,42.0,2.0,75019.0,Appartement,42.12
197577.0,18.0,1.0,75004.0,Appartement,10.02
308000.0,28.0,1.0,75010.0,Appartement,27.28
910000.0,90.0,5.0,75017.0,Appartement,87.75
465000.0,59.0,2.0,75003.0,Appartement,37.8
464000.0,55.0,3.0,75002.0,Appartement,51.0
850000.0,78.0,3.0,75017.0,Appartement,70.86
200000.0,27.0,1.0,75001.0,Appartement,24.86
345000.0,40.0,2.0,75018.0,Appartement,40.96
330000.0,30.0,2.0,75009.0,Appartement,30.9
340000.0,30.0,2.0,75018.0,Appartement,30.95
240000.0,30.0,2.0,75018.0,Appartement,29.52
640000.0,52.0,3.0,75009.0,Appartement,0.0
419000.0,37.0,2.0,75010.0,Appartement,40.79
340000.0,33.0,1.0,75018.0,Appartement,30.97
150500.0,18.0,1.0,75017.0,Appartement,16.28
613486.0,58.0,2.0,75004.0,Appartement,47.68
265000.0,29.0,2.0,75019.0,Appartement,29.41
150000.0,17.0,1.0,75003.0,Appartement,20.2
476840.0,46.0,2.0,75003.0,Appartement,41.19
364957.0,40.0,2.0,75019.0,Appartement,40.08
582020.0,50.0,3.0,75010.0,Appartement,51.42
315000.0,35.0,0.0,75010.0,Local industriel. commercial ou assimilé,35.82
250000.0,19.0,1.0,75017.0,Appartement,25.5
255925.0,28.0,2.0,75018.0,Appartement,27.85
250000.0,24.0,2.0,75019.0,Appartement,24.05
632600.0,72.0,3.0,75020.0,Appartement,70.07
632600.0,66.0,3.0,75020.0,Appartement,0.0
264000.0,30.0,1.0,75019.0,Appartement,30.02
313000.0,33.0,2.0,75018.0,Appartement,32.03
453000.0,45.0,3.0,75017.0,Appartement,42.31
175200.0,26.0,2.0,75019.0,Appartement,22.5
800000.0,48.0,2.0,75018.0,Appartement,48.31
565000.0,87.0,4.0,75020.0,Appartement,87.13
437147.0,44.0,3.0,75020.0,Appartement,44.36
791000.0,84.0,3.0,75019.0,Appartement,82.42
159800.0,18.0,2.0,75019.0,Appartement,18.52
159750.0,96.0,3.0,75017.0,Appartement,0.0
259000.0,25.0,2.0,75020.0,Appartement,23.63
310000.0,27.0,1.0,75018.0,Appartement,28.58
269000.0,24.0,2.0,75018.0,Appartement,24.02
900000.0,40.0,2.0,75004.0,Appartement,47.86
434000.0,37.0,2.0,75004.0,Appartement,0.0
626000.0,53.0,2.0,75009.0,Appartement,0.0
200000.0,13.0,1.0,75001.0,Appartement,13.85
596500.0,73.0,3.0,75018.0,Appartement,59.91
557000.0,30.0,0.0,75004.0,Local industriel. commercial ou assimilé,35.56
1028700.0,72.0,4.0,75017.0,Appartement,74.12
335000.0,35.0,2.0,75019.0,Appartement,37.5
438000.0,50.0,2.0,75010.0,Appartement,47.5
285000.0,41.0,1.0,75018.0,Appartement,0.0
638000.0,68.0,3.0,75019.0,Appartement,67.46
232450.0,27.0,2.0,75019.0,Appartement,56.78
136000.0,15.0,1.0,75019.0,Appartement,15.02
352380.0,41.0,2.0,75018.0,Appartement,40.86
410000.0,41.0,2.0,75003.0,Appartement,41.22
740000.0,48.0,1.0,75002.0,Appartement,47.78
325000.0,38.0,2.0,75017.0,Appartement,24.41
480000.0,41.0,3.0,75018.0,Appartement,47.0
448150.0,36.0,2.0,75010.0,Appartement,35.98
160000.0,16.0,1.0,75018.0,Appartement,15.06
290000.0,29.0,3.0,75020.0,Appartement,33.86
197000.0,20.0,1.0,75020.0,Appartement,21.73
440000.0,33.0,2.0,75003.0,Appartement,30.47
453333.34,50.0,2.0,75018.0,Appartement,64.29
110000.0,8.0,1.0,75020.0,Appartement,12.24
878000.0,80.0,3.0,75019.0,Appartement,79.61
310000.0,31.0,2.0,75020.0,Appartement,0.0
367000.0,32.0,2.0,75017.0,Appartement,33.2
1119240.0,60.0,2.0,75001.0,Appartement,66.44
346800.0,29.0,1.0,75017.0,Appartement,29.55
1020000.0,75.0,4.0,75017.0,Appartement,84.04
240000.0,21.0,2.0,75010.0,Appartement,22.08
180000.0,17.0,0.0,75008.0,Local industriel. commercial ou assimilé,17.0
336000.0,29.0,2.0,75018.0,Appartement,34.11
646000.0,44.0,2.0,75003.0,Appartement,46.6
456000.0,45.0,3.0,75018.0,Appartement,45.27
331000.0,26.0,2.0,75018.0,Appartement,29.59
486550.0,46.0,3.0,75018.0,Appartement,54.04
300000.0,31.0,2.0,75019.0,Appartement,30.65
346000.0,42.0,2.0,75019.0,Appartement,41.7
812500.0,90.0,4.0,75010.0,Appartement,80.05
260000.0,32.0,2.0,75018.0,Appartement,30.94
210000.0,16.0,1.0,75009.0,Appartement,15.95
460000.0,43.0,2.0,75010.0,Appartement,42.02
580000.0,37.0,2.0,75017.0,Appartement,36.67
190000.0,24.0,1.0,75020.0,Appartement,21.27
380000.0,30.0,2.0,75017.0,Appartement,32.66
504050.0,35.0,2.0,75010.0,Appartement,44.16
195000.0,27.0,2.0,75017.0,Appartement,0.0
429340.0,44.0,2.0,75019.0,Appartement,42.69
140000.0,12.0,1.0,75010.0,Appartement,15.3
600000.0,40.0,2.0,75008.0,Appartement,32.96
130000.0,13.0,1.0,75018.0,Appartement,15.32
307052.0,32.0,2.0,75020.0,Appartement,32.01
412750.0,42.0,2.0,75019.0,Appartement,41.68
368500.0,31.0,2.0,75018.0,Appartement,31.98
380000.0,43.0,2.0,75018.0,Appartement,43.6
375000.0,31.0,2.0,75017.0,Appartement,33.03
260350.0,33.0,1.0,75020.0,Appartement,32.54
578000.0,52.0,2.0,75018.0,Appartement,52.04
825000.0,61.0,3.0,75017.0,Appartement,60.8
331200.0,27.0,2.0,75010.0,Appartement,28.43
120000.0,13.0,1.0,75003.0,Appartement,12.27
380000.0,28.0,2.0,75002.0,Appartement,32.32
547600.0,43.0,3.0,75009.0,Appartement,43.85
102000.0,13.0,1.0,75018.0,Appartement,11.48
455000.0,46.0,2.0,75020.0,Appartement,46.96
700000.0,86.0,4.0,75020.0,Appartement,85.07
542100.0,55.0,2.0,75020.0,Appartement,58.38
650000.0,81.0,3.0,75010.0,Appartement,61.65
359350.0,32.0,2.0,75017.0,Appartement,39.93
568200.0,50.0,2.0,75010.0,Appartement,50.87
305000.0,31.0,3.0,75018.0,Appartement,32.08
850000.0,37.0,2.0,75018.0,Appartement,74.06
850000.0,37.0,2.0,75018.0,Appartement,0.0
570000.0,60.0,3.0,75018.0,Appartement,61.07
140000.0,45.0,0.0,75019.0,Local industriel. commercial ou assimilé,18.79
290000.0,26.0,1.0,75009.0,Appartement,23.63
280000.0,29.0,2.0,75020.0,Appartement,0.0
329600.0,32.0,2.0,75018.0,Appartement,31.62
625000.0,48.0,3.0,75017.0,Appartement,0.0
310160.0,27.0,1.0,75017.0,Appartement,24.0
130000.0,14.0,1.0,75018.0,Appartement,14.04
1000000.0,155.0,0.0,75009.0,Local industriel. commercial ou assimilé,99.27
710600.0,75.0,4.0,75017.0,Appartement,71.02
399030.0,32.0,2.0,75018.0,Appartement,37.03
132000.0,16.0,1.0,75018.0,Appartement,20.83
166800.0,18.0,1.0,75017.0,Appartement,16.6
480000.0,63.0,2.0,75020.0,Appartement,60.03
1160000.0,86.0,3.0,75018.0,Appartement,86.81
1085000.0,83.0,4.0,75017.0,Appartement,83.3
410000.0,29.0,2.0,75004.0,Appartement,29.01
146800.0,8.0,1.0,75003.0,Appartement,10.15
1045000.0,96.0,4.0,75019.0,Appartement,107.89
459000.0,45.0,2.0,75020.0,Appartement,47.04
638000.0,64.0,3.0,75020.0,Appartement,63.67
1010000.0,52.0,2.0,75019.0,Appartement,0.0
1010000.0,60.0,3.0,75019.0,Appartement,0.0
1010000.0,15.0,1.0,75019.0,Appartement,0.0
555860.0,55.0,3.0,75017.0,Appartement,49.02
874000.0,100.0,3.0,75010.0,Appartement,0.0
870000.0,60.0,3.0,75008.0,Appartement,69.9
700000.0,77.0,4.0,75020.0,Appartement,78.45
214286.0,33.0,2.0,75018.0,Appartement,31.61
355000.0,33.0,2.0,75018.0,Appartement,33.69
275000.0,20.0,1.0,75004.0,Appartement,0.0
600000.0,63.0,2.0,75019.0,Appartement,58.95
200000.0,18.0,1.0,75009.0,Appartement,16.08
495000.0,40.0,3.0,75003.0,Appartement,70.24
416900.0,37.0,2.0,75017.0,Appartement,36.63
405000.0,53.0,2.0,75019.0,Appartement,52.28
214500.0,21.0,2.0,75018.0,Appartement,20.53
175000.0,21.0,2.0,75018.0,Appartement,19.45
420000.0,74.0,0.0,75020.0,Local industriel. commercial ou assimilé,65.19
420000.0,80.0,0.0,75010.0,Local industriel. commercial ou assimilé,37.48
671000.0,67.0,3.0,75020.0,Appartement,75.25
135000.0,13.0,1.0,75017.0,Appartement,13.64
508000.0,50.0,3.0,75018.0,Appartement,51.79
366435.0,38.0,2.0,75020.0,Appartement,38.69
573544.0,48.0,3.0,75017.0,Appartement,0.0
200780.0,23.0,1.0,75020.0,Appartement,23.24
555550.0,52.0,0.0,75002.0,Local industriel. commercial ou assimilé,36.77
524809.0,59.0,3.0,75004.0,Appartement,0.0
900000.0,97.0,4.0,75010.0,Appartement,83.75
780000.0,116.0,5.0,75019.0,Appartement,111.03
304000.0,34.0,2.0,75017.0,Appartement,31.5
357000.0,40.0,2.0,75018.0,Appartement,39.56
190000.0,20.0,0.0,75010.0,Local industriel. commercial ou assimilé,21.1
169500.0,11.0,0.0,75017.0,Appartement,18.09
567600.0,48.0,3.0,75010.0,Appartement,52.73
460000.0,50.0,3.0,75019.0,Appartement,44.25
250000.0,21.0,1.0,75010.0,Appartement,22.58
365050.0,44.0,2.0,75018.0,Appartement,45.94
622500.0,64.0,3.0,75017.0,Appartement,66.7
243800.0,24.0,1.0,75020.0,Appartement,0.0
630100.0,51.0,2.0,75017.0,Appartement,50.59
595000.0,45.0,3.0,75017.0,Appartement,45.05
505631.0,52.0,3.0,75019.0,Appartement,52.65
225600.0,26.0,1.0,75017.0,Appartement,20.78
289000.0,35.0,2.0,75020.0,Appartement,33.39
205000.0,29.0,1.0,75018.0,Appartement,23.58
740000.0,65.0,3.0,75010.0,Appartement,0.0
740000.0,69.0,3.0,75010.0,Appartement,60.17
479200.0,53.0,3.0,75020.0,Appartement,53.86
127000.0,11.0,1.0,75017.0,Appartement,12.06
300000.0,15.0,1.0,75010.0,Appartement,26.59
300000.0,18.0,1.0,75010.0,Appartement,26.59
496200.0,65.0,3.0,75019.0,Appartement,79.27
227732.0,23.0,0.0,75017.0,Local industriel. commercial ou assimilé,23.3
190000.0,27.0,2.0,75020.0,Appartement,25.21
395000.0,25.0,2.0,75009.0,Appartement,30.25
414000.0,42.0,2.0,75018.0,Appartement,42.58
567200.0,50.0,2.0,75017.0,Appartement,49.14
410850.0,44.0,2.0,75018.0,Appartement,40.59
202500.0,30.0,1.0,75020.0,Appartement,0.0
250000.0,123.0,0.0,75018.0,Local industriel. commercial ou assimilé,40.87
367670.0,28.0,2.0,75019.0,Appartement,35.63
640000.0,74.0,2.0,75019.0,Appartement,72.82
345000.0,37.0,2.0,75020.0,Appartement,37.34
298050.0,32.0,2.0,75019.0,Appartement,32.06
791951.0,75.0,4.0,75017.0,Appartement,77.09
780000.0,94.0,4.0,75020.0,Appartement,97.37
370000.0,51.0,3.0,75018.0,Appartement,47.14
130000.0,12.0,0.0,75009.0,Local industriel. commercial ou assimilé,0.0
130000.0,15.0,0.0,75009.0,Local industriel. commercial ou assimilé,0.0
676900.0,62.0,3.0,75010.0,Appartement,59.58
217500.0,24.0,1.0,75017.0,Appartement,21.2
590000.0,56.0,3.0,75020.0,Appartement,52.01
265000.0,22.0,1.0,75009.0,Appartement,29.18
426000.0,50.0,2.0,75020.0,Appartement,49.62
445000.0,41.0,2.0,75018.0,Appartement,41.0
155000.0,18.0,1.0,75017.0,Appartement,14.56
565000.0,47.0,2.0,75018.0,Appartement,53.27
172600.0,9.0,1.0,75019.0,Appartement,19.1
370000.0,48.0,3.0,75017.0,Appartement,52.44
761300.0,56.0,3.0,75009.0,Appartement,57.26
312392.0,39.0,2.0,75019.0,Appartement,39.5
876790.0,102.0,4.0,75019.0,Appartement,102.93
314300.0,30.0,1.0,75002.0,Appartement,26.75
851000.0,74.0,2.0,75017.0,Appartement,75.04
471000.0,50.0,3.0,75018.0,Appartement,45.1
471000.0,30.0,2.0,75018.0,Appartement,0.0
810000.0,112.0,4.0,75017.0,Appartement,111.75
400000.0,30.0,2.0,75018.0,Appartement,36.23
192000.0,17.0,1.0,75009.0,Appartement,17.0
185000.0,19.0,1.0,75020.0,Appartement,19.78
371747.0,49.0,2.0,75020.0,Appartement,49.35
578600.0,55.0,3.0,75020.0,Appartement,57.19
327000.0,35.0,2.0,75020.0,Appartement,34.76
179000.0,18.0,1.0,75018.0,Appartement,17.82
215000.0,25.0,1.0,75019.0,Appartement,22.95
1160000.0,32.0,2.0,75004.0,Appartement,30.77
1160000.0,45.0,0.0,75004.0,Local industriel. commercial ou assimilé,86.15
165000.0,19.0,1.0,75017.0,Appartement,16.87
295000.0,25.0,2.0,75017.0,Appartement,28.34
220000.0,37.0,2.0,75018.0,Appartement,35.82
492150.0,14.0,1.0,75017.0,Appartement,52.7
492150.0,91.0,0.0,75017.0,Local industriel. commercial ou assimilé,52.7
929000.0,95.0,4.0,75020.0,Appartement,96.03
394000.0,42.0,2.0,75018.0,Appartement,40.07
362275.0,37.0,3.0,75018.0,Appartement,38.57
288645.0,27.0,1.0,75017.0,Appartement,25.65
250800.0,25.0,1.0,75019.0,Appartement,28.12
384000.0,36.0,3.0,75003.0,Appartement,0.0
290000.0,37.0,2.0,75019.0,Appartement,31.72
672750.0,56.0,3.0,75019.0,Appartement,56.46
518050.0,40.0,2.0,75018.0,Appartement,40.44
545000.0,56.0,3.0,75020.0,Appartement,5802.0
310000.0,27.0,1.0,75003.0,Appartement,28.29
521500.0,40.0,2.0,75004.0,Appartement,51.0
521500.0,33.0,3.0,75017.0,Appartement,32.07
521500.0,31.0,3.0,75017.0,Appartement,30.56
521500.0,28.0,2.0,75017.0,Appartement,32.31
521500.0,20.0,2.0,75017.0,Appartement,13.92
521500.0,20.0,1.0,75017.0,Appartement,16.14
998700.0,77.0,4.0,75009.0,Appartement,88.65
350000.0,64.0,0.0,75018.0,Local industriel. commercial ou assimilé,45.71
527000.0,51.0,3.0,75020.0,Appartement,51.04
737500.0,70.0,2.0,75008.0,Appartement,61.32
224550.0,13.0,1.0,75017.0,Appartement,17.27
410000.0,44.0,2.0,75018.0,Appartement,44.76
550280.0,59.0,3.0,75020.0,Appartement,61.71
251000.0,79.0,3.0,75009.0,Appartement,0.0
185000.0,25.0,1.0,75019.0,Appartement,26.19
650000.0,52.0,3.0,75018.0,Appartement,49.11
710000.0,45.0,3.0,75017.0,Appartement,55.68
258500.0,27.0,1.0,75020.0,Appartement,27.1
335000.0,30.0,2.0,75009.0,Appartement,31.26
168000.0,16.0,1.0,75019.0,Appartement,16.48
390000.0,49.0,2.0,75017.0,Appartement,41.55
553400.0,87.0,2.0,75017.0,Appartement,58.5
380000.0,68.0,2.0,75019.0,Appartement,66.5
130000.0,24.0,1.0,75002.0,Appartement,24.31
600000.0,92.0,3.0,75010.0,Appartement,78.83
703650.0,59.0,2.0,75017.0,Appartement,61.02
565000.0,54.0,3.0,75018.0,Appartement,55.87
393204.0,43.0,3.0,75018.0,Appartement,54.55
163920.0,29.0,2.0,75002.0,Appartement,29.27
200000.0,7.0,1.0,75008.0,Appartement,0.0
249900.0,28.0,2.0,75018.0,Appartement,29.0
308000.0,23.0,1.0,75008.0,Appartement,0.0
243800.0,35.0,2.0,75010.0,Appartement,0.0
465600.0,36.0,2.0,75002.0,Appartement,36.72
175000.0,21.0,0.0,75010.0,Local industriel. commercial ou assimilé,23.69
264000.0,24.0,0.0,75004.0,Local industriel. commercial ou assimilé,21.89
651000.0,60.0,3.0,75018.0,Appartement,61.02
475000.0,32.0,2.0,75018.0,Appartement,40.02
484000.0,42.0,2.0,75017.0,Appartement,42.93
532600.0,40.0,2.0,75017.0,Appartement,40.24
740000.0,65.0,4.0,75017.0,Appartement,66.36
243800.0,24.0,1.0,75020.0,Appartement,25.5
457550.0,40.0,2.0,75017.0,Appartement,41.23
570000.0,73.0,0.0,75017.0,Local industriel. commercial ou assimilé,60.0
632500.0,63.0,3.0,75020.0,Appartement,53.14
415000.0,34.0,3.0,75017.0,Appartement,36.31
168865.0,20.0,2.0,75017.0,Appartement,14.29
335000.0,35.0,2.0,75017.0,Appartement,29.79
524790.0,50.0,2.0,75018.0,Appartement,53.01
835295.0,37.0,2.0,75010.0,Appartement,76.4
